Source,Target,Type,Id,Label,Weight
3859,4508,Directed,715533,,1
3859,4437,Directed,715532,,1
5057,3859,Directed,739073,,1
3984,5919,Directed,719156,,1
3984,5068,Directed,719151,,1
3984,4968,Directed,719150,,1
3984,4098,Directed,719138,,1
4606,3984,Directed,732978,,1
4242,3984,Directed,725440,,1
3858,3984,Directed,715519,,1
3803,3984,Directed,714102,,1
2224,3984,Directed,660929,,1
4063,5992,Directed,721182,,1
4063,5906,Directed,721179,,3
4063,5903,Directed,721178,,10
4063,5863,Directed,721177,,3
4063,5846,Directed,721176,,1
4063,5277,Directed,721173,,1
4063,5112,Directed,721170,,1
4063,5008,Directed,721167,,3
4063,4927,Directed,721161,,1
4063,4816,Directed,721157,,1
4063,4636,Directed,721146,,1
4063,4628,Directed,721145,,1
4063,4623,Directed,721144,,1
4063,4553,Directed,721139,,1
4063,4545,Directed,721138,,2
4063,4542,Directed,721136,,1
4063,4536,Directed,721135,,1
4063,4506,Directed,721132,,6
4063,4442,Directed,721130,,1
4063,4437,Directed,721127,,1
4063,4395,Directed,721124,,3
4063,4384,Directed,721122,,11
4063,4352,Directed,721119,,1
4063,4323,Directed,721118,,1
4063,4313,Directed,721117,,1
4063,4067,Directed,721112,,7
4063,3738,Directed,721110,,1
5903,4063,Directed,749994,,1
4965,4063,Directed,738089,,1
4915,4063,Directed,737331,,1
4878,4063,Directed,736917,,1
4871,4063,Directed,736811,,1
4865,4063,Directed,736755,,1
4816,4063,Directed,736050,,1
4633,4063,Directed,733343,,1
4545,4063,Directed,732004,,1
4542,4063,Directed,731966,,1
4531,4063,Directed,731800,,1
4506,4063,Directed,731346,,1
4493,4063,Directed,731083,,1
4437,4063,Directed,729814,,1
4395,4063,Directed,728944,,1
4384,4063,Directed,728539,,1
4352,4063,Directed,727989,,1
4323,4063,Directed,727521,,1
4266,4063,Directed,726290,,1
4085,4063,Directed,721761,,1
4067,4063,Directed,721363,,1
4019,4063,Directed,719992,,1
4001,4063,Directed,719521,,2
3920,4063,Directed,717381,,1
3781,4063,Directed,713432,,2
3776,4063,Directed,713273,,1
3759,4063,Directed,713142,,1
3754,4063,Directed,713089,,3
3749,4063,Directed,713023,,1
3745,4063,Directed,712953,,1
3738,4063,Directed,712618,,2
3689,4063,Directed,711526,,1
3518,4063,Directed,707955,,1
3506,4063,Directed,707683,,3
3479,4063,Directed,706937,,1
3469,4063,Directed,706734,,1
3468,4063,Directed,706700,,1
3423,4063,Directed,705699,,1
3403,4063,Directed,704955,,1
3364,4063,Directed,704044,,1
3259,4063,Directed,700153,,3
3254,4063,Directed,699798,,1
3237,4063,Directed,699484,,1
3111,4063,Directed,694966,,2
3107,4063,Directed,694639,,1
3072,4063,Directed,693687,,1
2966,4063,Directed,687797,,1
2891,4063,Directed,685199,,1
2882,4063,Directed,684802,,2
2789,4063,Directed,680993,,1
2335,4063,Directed,665118,,1
150,4063,Directed,582985,,1
4098,5744,Directed,721917,,1
4098,5068,Directed,721910,,1
4098,4968,Directed,721909,,1
3803,4098,Directed,714103,,1
4191,4488,Directed,724228,,1
4191,3879,Directed,724224,,1
4402,4911,Directed,729104,,1
4402,4725,Directed,729103,,1
4725,4402,Directed,734742,,1
3529,4402,Directed,708216,,1
3352,4402,Directed,703609,,1
2885,4402,Directed,684950,,1
2654,4402,Directed,675408,,1
4424,5277,Directed,729429,,1
4424,5123,Directed,729428,,1
4424,4468,Directed,729419,,1
215,4424,Directed,587686,,1
4437,5906,Directed,729842,,1
4437,5903,Directed,729841,,2
4437,5846,Directed,729840,,1
4437,5101,Directed,729837,,1
4437,5004,Directed,729831,,1
4437,4927,Directed,729829,,2
4437,4741,Directed,729828,,1
4437,4698,Directed,729826,,1
4437,4636,Directed,729825,,1
4437,4536,Directed,729822,,1
4437,4508,Directed,729821,,1
4437,4384,Directed,729818,,1
4437,3754,Directed,729813,,1
5057,4437,Directed,739080,,1
4788,4437,Directed,735709,,1
4531,4437,Directed,731805,,1
4313,4437,Directed,727385,,1
3749,4437,Directed,713029,,1
3107,4437,Directed,694660,,1
4463,5162,Directed,730422,,1
4463,4731,Directed,730413,,1
4463,4496,Directed,730410,,1
4427,4463,Directed,729453,,1
4186,4463,Directed,724198,,1
3920,4463,Directed,717399,,1
3804,4463,Directed,714140,,1
4468,5277,Directed,730480,,1
4468,5123,Directed,730479,,1
4468,4496,Directed,730464,,1
4362,4468,Directed,728150,,1
3804,4468,Directed,714141,,1
215,4468,Directed,587688,,1
4488,5120,Directed,730929,,1
4488,5094,Directed,730927,,1
4488,5028,Directed,730924,,1
4488,5012,Directed,730923,,1
4488,4918,Directed,730916,,3
4488,4731,Directed,730910,,2
4488,4554,Directed,730904,,1
4488,4540,Directed,730903,,1
4488,4496,Directed,730902,,1
4488,4037,Directed,730897,,1
4488,3793,Directed,730896,,1
5125,4488,Directed,739881,,1
4988,4488,Directed,738433,,1
4946,4488,Directed,737569,,1
4365,4488,Directed,728186,,1
4327,4488,Directed,727550,,1
4252,4488,Directed,725746,,1
4250,4488,Directed,725684,,1
4178,4488,Directed,724082,,1
4118,4488,Directed,722688,,1
4092,4488,Directed,721834,,2
4049,4488,Directed,720658,,1
4045,4488,Directed,720606,,1
4027,4488,Directed,720324,,1
4020,4488,Directed,720058,,1
4019,4488,Directed,720008,,2
3920,4488,Directed,717400,,2
3880,4488,Directed,716319,,1
3793,4488,Directed,713834,,2
3744,4488,Directed,712937,,1
2253,4488,Directed,662547,,1
1581,4488,Directed,633237,,1
1562,4488,Directed,631388,,1
1249,4488,Directed,615863,,1
4508,5101,Directed,731389,,1
4508,5004,Directed,731384,,1
4508,4968,Directed,731383,,1
4508,4741,Directed,731381,,1
4508,4698,Directed,731379,,1
4508,3107,Directed,731375,,1
5057,4508,Directed,739081,,1
4968,4508,Directed,738164,,1
4615,4508,Directed,733044,,1
3751,4508,Directed,713056,,1
4514,4931,Directed,731504,,6
4514,4929,Directed,731502,,6
4514,4850,Directed,731499,,1
4514,4847,Directed,731498,,2
4514,4836,Directed,731497,,2
4514,4821,Directed,731495,,8
4514,4820,Directed,731494,,5
4514,4768,Directed,731491,,1
4514,4650,Directed,731488,,3
4514,4643,Directed,731487,,1
4514,4607,Directed,731485,,6
4514,4521,Directed,731484,,1
4845,4514,Directed,736407,,1
4840,4514,Directed,736379,,1
4521,4514,Directed,731560,,1
4498,4514,Directed,731186,,1
4426,4514,Directed,729440,,1
4377,4514,Directed,728254,,1
4322,4514,Directed,727507,,1
4317,4514,Directed,727414,,7
3997,4514,Directed,719470,,2
3906,4514,Directed,717163,,5
3851,4514,Directed,715361,,1
4628,5906,Directed,733221,,1
4643,4931,Directed,733457,,1
4643,4821,Directed,733454,,2
4643,4820,Directed,733453,,2
4643,4317,Directed,733448,,1
4643,4189,Directed,733447,,1
4926,4643,Directed,737446,,1
4495,4643,Directed,731105,,2
4426,4643,Directed,729441,,1
4319,4643,Directed,727448,,1
4261,4643,Directed,726216,,1
4167,4643,Directed,723799,,1
4041,4643,Directed,720561,,1
3158,4643,Directed,696710,,1
4698,5101,Directed,734149,,1
4698,5014,Directed,734144,,1
4698,5004,Directed,734143,,1
4698,4760,Directed,734139,,1
4698,4741,Directed,734138,,1
5057,4698,Directed,739083,,1
4741,4698,Directed,735116,,1
3808,4698,Directed,714214,,1
4725,4911,Directed,734743,,1
4725,3529,Directed,734736,,1
4725,3352,Directed,734733,,1
2885,4725,Directed,684951,,1
4741,5101,Directed,735128,,2
4741,5014,Directed,735123,,1
4741,5004,Directed,735122,,1
4741,4760,Directed,735118,,1
4741,3808,Directed,735111,,1
5057,4741,Directed,739085,,1
4656,4741,Directed,733642,,1
4227,4741,Directed,725184,,1
4768,4822,Directed,735420,,1
4768,3889,Directed,735417,,1
4840,4768,Directed,736382,,1
4521,4768,Directed,731564,,1
4498,4768,Directed,731189,,1
4375,4768,Directed,728243,,1
4317,4768,Directed,727419,,1
4228,4768,Directed,725197,,1
4071,4768,Directed,721516,,1
3889,4768,Directed,716614,,2
3877,4768,Directed,716225,,1
3622,4768,Directed,710153,,1
3352,4768,Directed,703616,,1
4819,5713,Directed,736083,,1
4819,5111,Directed,736079,,2
4819,778,Directed,736072,,1
5173,4819,Directed,740391,,1
3175,4819,Directed,697506,,1
910,4819,Directed,604316,,1
4828,5029,Directed,736229,,2
4828,4913,Directed,736228,,1
4826,4828,Directed,736201,,1
3919,4828,Directed,717367,,1
3767,4828,Directed,713226,,1
4837,4968,Directed,736337,,1
4837,4651,Directed,736335,,1
4837,4638,Directed,736334,,1
4837,4540,Directed,736333,,1
4837,4164,Directed,736331,,1
4651,4837,Directed,733616,,3
4540,4837,Directed,731923,,2
4467,4837,Directed,730457,,1
4462,4837,Directed,730405,,1
4226,4837,Directed,725173,,1
4225,4837,Directed,725161,,2
4164,4837,Directed,723736,,3
4143,4837,Directed,723307,,1
4099,4837,Directed,721920,,1
3904,4837,Directed,717147,,1
3751,4837,Directed,713058,,1
4968,5068,Directed,738165,,1
4615,4968,Directed,733046,,1
3803,4968,Directed,714114,,1
3751,4968,Directed,713059,,2
4980,4990,Directed,738325,,1
5004,5101,Directed,738627,,1
5004,4227,Directed,738619,,1
5057,5004,Directed,739086,,1
5029,4597,Directed,738794,,1
5029,4030,Directed,738793,,1
4597,5029,Directed,732891,,1
4030,5029,Directed,720428,,1
3919,5029,Directed,717369,,1
3774,5029,Directed,713265,,1
3770,5029,Directed,713245,,1
3767,5029,Directed,713228,,2
5068,3974,Directed,739172,,1
4048,5068,Directed,720643,,1
3974,5068,Directed,718736,,1
3803,5068,Directed,714115,,1
5101,3808,Directed,739623,,1
5097,5101,Directed,739539,,1
5057,5101,Directed,739091,,1
4744,5101,Directed,735154,,1
4656,5101,Directed,733646,,1
4227,5101,Directed,725191,,1
3847,5101,Directed,715284,,1
3799,5101,Directed,714054,,1
5111,5713,Directed,739740,,1
5173,5111,Directed,740394,,1
5123,5277,Directed,739874,,1
4466,5123,Directed,730450,,1
4276,5123,Directed,726395,,1
215,5123,Directed,587696,,1
5277,5407,Directed,742709,,1
4908,5277,Directed,737265,,1
4890,5277,Directed,737077,,1
4816,5277,Directed,736057,,1
4623,5277,Directed,733108,,1
4392,5277,Directed,728897,,1
4122,5277,Directed,722819,,1
3745,5277,Directed,712959,,1
3506,5277,Directed,707704,,1
3503,5277,Directed,707642,,2
3376,5277,Directed,704337,,1
3111,5277,Directed,695000,,1
3061,5277,Directed,692901,,1
215,5277,Directed,587697,,1
5380,5599,Directed,744645,,2
5820,5380,Directed,749415,,1
4822,5380,Directed,736124,,1
4464,5380,Directed,730438,,1
5671,5713,Directed,748158,,1
5407,5713,Directed,745133,,1
5406,5713,Directed,745107,,1
5173,5713,Directed,740396,,1
109,5127,Directed,580350,,1
109,5113,Directed,580348,,1
109,5000,Directed,580341,,1
109,4935,Directed,580338,,1
109,4912,Directed,580337,,1
109,4887,Directed,580335,,1
109,4808,Directed,580332,,1
109,4518,Directed,580325,,1
109,4515,Directed,580324,,1
109,4394,Directed,580321,,2
109,4368,Directed,580319,,1
109,4367,Directed,580318,,1
109,4362,Directed,580317,,1
109,4342,Directed,580315,,1
109,3783,Directed,580302,,1
109,150,Directed,580286,,3
4494,109,Directed,731090,,1
4342,109,Directed,727725,,1
4340,109,Directed,727707,,1
150,5906,Directed,583005,,1
150,5174,Directed,583004,,2
150,5000,Directed,583002,,2
150,4913,Directed,583001,,1
150,4808,Directed,582999,,4
150,4518,Directed,582995,,1
150,4494,Directed,582994,,2
150,4368,Directed,582992,,1
150,4367,Directed,582991,,3
150,4342,Directed,582990,,5
150,3798,Directed,582977,,1
150,3783,Directed,582976,,2
5152,150,Directed,740236,,1
4518,150,Directed,731541,,1
4494,150,Directed,731091,,1
4466,150,Directed,730448,,1
4368,150,Directed,728213,,1
4367,150,Directed,728203,,1
4364,150,Directed,728178,,1
4359,150,Directed,728113,,1
4350,150,Directed,727957,,1
4342,150,Directed,727726,,1
4323,150,Directed,727520,,1
3878,150,Directed,716234,,1
3783,5000,Directed,713535,,1
3783,4808,Directed,713534,,2
3783,4518,Directed,713532,,1
3783,4368,Directed,713531,,1
3783,4367,Directed,713530,,1
4342,3783,Directed,727728,,1
4342,5906,Directed,727744,,1
4342,5174,Directed,727743,,1
4342,5000,Directed,727742,,2
4342,4808,Directed,727740,,3
4342,4518,Directed,727737,,1
4342,4494,Directed,727736,,2
4342,4368,Directed,727734,,1
4342,4367,Directed,727733,,3
5152,4342,Directed,740237,,1
4518,4342,Directed,731542,,1
4494,4342,Directed,731093,,1
4359,4342,Directed,728115,,1
4350,4342,Directed,727958,,1
4362,4887,Directed,728160,,1
4362,4515,Directed,728153,,2
4362,4496,Directed,728151,,1
4095,4362,Directed,721877,,1
3804,4362,Directed,714136,,1
4367,5174,Directed,728212,,2
4367,5000,Directed,728211,,1
4367,4808,Directed,728209,,1
4367,4518,Directed,728207,,1
4367,4494,Directed,728206,,1
4367,4368,Directed,728204,,1
5152,4367,Directed,740238,,1
4518,4367,Directed,731543,,1
4368,5000,Directed,728217,,1
4368,4808,Directed,728216,,1
4368,4518,Directed,728214,,1
4394,5127,Directed,728935,,1
4394,5113,Directed,728933,,3
4394,5053,Directed,728927,,1
4394,4935,Directed,728921,,4
4394,4912,Directed,728920,,1
4394,4887,Directed,728918,,1
4394,4391,Directed,728906,,1
5113,4394,Directed,739754,,1
4935,4394,Directed,737490,,1
4934,4394,Directed,737485,,1
4778,4394,Directed,735575,,1
4391,4394,Directed,728852,,1
4340,4394,Directed,727709,,2
4243,4394,Directed,725441,,1
4515,4887,Directed,731513,,1
4518,5174,Directed,731547,,1
4518,5000,Directed,731546,,1
4518,4808,Directed,731545,,1
4808,5906,Directed,735878,,1
4808,5000,Directed,735877,,2
4494,4808,Directed,731095,,1
4359,4808,Directed,728118,,1
4350,4808,Directed,727960,,1
4887,5127,Directed,737049,,2
4731,4887,Directed,734901,,1
4391,4887,Directed,728862,,1
4236,4887,Directed,725331,,1
4084,4887,Directed,721745,,1
3880,4887,Directed,716337,,1
2198,4887,Directed,659732,,1
4912,5113,Directed,737324,,1
4912,4935,Directed,737322,,1
4912,4340,Directed,737320,,1
4451,4912,Directed,730263,,1
4450,4912,Directed,730252,,1
4340,4912,Directed,727713,,1
4114,4912,Directed,722531,,1
3930,4912,Directed,717890,,1
4935,5113,Directed,737496,,3
4935,5053,Directed,737494,,1
5113,4935,Directed,739755,,1
5053,4935,Directed,739034,,1
4391,4935,Directed,728863,,1
4340,4935,Directed,727714,,1
4243,4935,Directed,725442,,1
5000,5906,Directed,738559,,1
4359,5000,Directed,728119,,1
5113,4391,Directed,739753,,1
5053,5113,Directed,739036,,1
4778,5113,Directed,735576,,1
4340,5113,Directed,727716,,2
4731,5127,Directed,734919,,1
4391,5127,Directed,728874,,1
4236,5127,Directed,725342,,1
4084,5127,Directed,721756,,1
4038,5127,Directed,720514,,1
3880,5127,Directed,716356,,1
3107,5127,Directed,694686,,1
2198,5127,Directed,659743,,1
3877,4687,Directed,716223,,1
3877,4680,Directed,716222,,1
3877,4672,Directed,716221,,1
3877,4347,Directed,716215,,1
3808,3877,Directed,714191,,1
3799,3877,Directed,714023,,1
3423,3877,Directed,705697,,1
3107,3877,Directed,694635,,1
3889,4822,Directed,716616,,1
3889,4317,Directed,716612,,1
4947,3889,Directed,737572,,1
4222,3889,Directed,725119,,1
3622,3889,Directed,710146,,1
3352,3889,Directed,703595,,1
114,4337,Directed,580711,,1
5154,114,Directed,740260,,1
4702,114,Directed,734166,,1
3929,114,Directed,717876,,1
5154,4337,Directed,740264,,1
169,5538,Directed,585097,,1
4629,169,Directed,733226,,1
3111,5903,Directed,695006,,1
3111,5112,Directed,694997,,2
3111,5106,Directed,694996,,1
3111,4952,Directed,694991,,2
3111,4901,Directed,694990,,1
3111,4890,Directed,694989,,1
3111,4542,Directed,694979,,1
3111,4442,Directed,694976,,1
3111,4395,Directed,694975,,1
3111,4207,Directed,694972,,1
3111,4122,Directed,694968,,2
3111,4024,Directed,694964,,4
3111,3900,Directed,694960,,3
3111,3888,Directed,694959,,1
3111,3887,Directed,694958,,1
3111,3738,Directed,694957,,2
3111,3689,Directed,694955,,1
3111,3647,Directed,694951,,2
3111,3575,Directed,694945,,2
3111,3506,Directed,694942,,1
3111,3503,Directed,694941,,1
3111,3469,Directed,694939,,2
3111,3458,Directed,694938,,3
3111,3409,Directed,694936,,1
3111,3403,Directed,694934,,2
3111,3364,Directed,694932,,1
3111,3295,Directed,694924,,1
3111,3259,Directed,694923,,2
3111,3254,Directed,694922,,8
3111,3218,Directed,694920,,2
5067,3111,Directed,739165,,1
4901,3111,Directed,737146,,1
4806,3111,Directed,735825,,1
4493,3111,Directed,731074,,1
4260,3111,Directed,726201,,1
4223,3111,Directed,725130,,1
4122,3111,Directed,722796,,1
4024,3111,Directed,720245,,1
3887,3111,Directed,716567,,1
3776,3111,Directed,713269,,1
3664,3111,Directed,711096,,1
3478,3111,Directed,706923,,1
3469,3111,Directed,706724,,1
3376,3111,Directed,704327,,1
3061,3111,Directed,692862,,4
3053,3111,Directed,692555,,1
3029,3111,Directed,691805,,3
2949,3111,Directed,686783,,1
2939,3111,Directed,686602,,1
2917,3111,Directed,685970,,4
2891,3111,Directed,685192,,1
2882,3111,Directed,684779,,2
3506,5903,Directed,707707,,1
3506,5112,Directed,707701,,1
3506,4822,Directed,707695,,1
3506,4623,Directed,707691,,1
3506,3900,Directed,707680,,1
3506,3781,Directed,707678,,1
3506,3745,Directed,707677,,1
3506,3503,Directed,707674,,1
4816,3506,Directed,736046,,1
4806,3506,Directed,735827,,1
3754,3506,Directed,713085,,1
3745,3506,Directed,712949,,1
3503,3506,Directed,707613,,5
3479,3506,Directed,706935,,1
3440,3506,Directed,705879,,1
3259,3506,Directed,700143,,1
3140,3506,Directed,696512,,1
3107,3506,Directed,694629,,1
2950,3506,Directed,686798,,1
2660,3506,Directed,675445,,1
5112,5106,Directed,739747,,1
5112,3946,Directed,739744,,1
5112,3029,Directed,739743,,1
5106,5112,Directed,739678,,2
4952,5112,Directed,737723,,1
4884,5112,Directed,736975,,1
4806,5112,Directed,735831,,1
4542,5112,Directed,731976,,1
4395,5112,Directed,728958,,1
4207,5112,Directed,724747,,1
4122,5112,Directed,722817,,1
3946,5112,Directed,718081,,3
3888,5112,Directed,716607,,1
3776,5112,Directed,713279,,1
3738,5112,Directed,712633,,1
3647,5112,Directed,710638,,1
3626,5112,Directed,710185,,1
3458,5112,Directed,706512,,1
3403,5112,Directed,704974,,2
3061,5112,Directed,692900,,1
3029,5112,Directed,691838,,3
2950,5112,Directed,686809,,1
2891,5112,Directed,685207,,1
2882,5112,Directed,684820,,2
2761,5112,Directed,679568,,1
5406,5538,Directed,745100,,1
5162,5538,Directed,740316,,3
4736,5538,Directed,735069,,1
3818,5538,Directed,714283,,1
4319,4931,Directed,727454,,1
4319,4821,Directed,727453,,1
4319,4820,Directed,727452,,1
4319,4495,Directed,727447,,1
4319,3906,Directed,727445,,1
4306,4319,Directed,727258,,1
4261,4319,Directed,726214,,1
4041,4319,Directed,720558,,1
3847,4744,Directed,715278,,1
3847,4694,Directed,715277,,2
5097,3847,Directed,739531,,1
3808,3847,Directed,714190,,1
3806,3847,Directed,714169,,1
3799,3847,Directed,714022,,2
3254,5903,Directed,699831,,1
3254,5069,Directed,699820,,1
3254,4952,Directed,699816,,4
3254,4901,Directed,699815,,1
3254,4738,Directed,699812,,1
3254,4207,Directed,699802,,3
3254,4122,Directed,699800,,1
3254,4024,Directed,699796,,2
3254,3900,Directed,699793,,2
3254,3888,Directed,699792,,1
3254,3887,Directed,699791,,1
3254,3738,Directed,699789,,1
3254,3689,Directed,699788,,4
3254,3647,Directed,699786,,5
3254,3608,Directed,699783,,2
3254,3575,Directed,699781,,2
3254,3515,Directed,699778,,1
3254,3497,Directed,699777,,1
3254,3469,Directed,699775,,2
3254,3458,Directed,699774,,1
3254,3419,Directed,699773,,1
3254,3409,Directed,699771,,1
3254,3403,Directed,699769,,2
3254,3366,Directed,699767,,2
3254,3364,Directed,699766,,3
3254,3295,Directed,699760,,1
3254,3272,Directed,699759,,2
3254,3259,Directed,699758,,2
3254,3217,Directed,699757,,1
4952,3254,Directed,737710,,1
4901,3254,Directed,737147,,1
4649,3254,Directed,733598,,1
4493,3254,Directed,731076,,1
4260,3254,Directed,726202,,1
3887,3254,Directed,716568,,1
3664,3254,Directed,711097,,1
3575,3254,Directed,709425,,1
3566,3254,Directed,709258,,1
3478,3254,Directed,706924,,1
3469,3254,Directed,706725,,1
3409,3254,Directed,705332,,1
3218,3254,Directed,699116,,1
3217,3254,Directed,699081,,2
3128,3254,Directed,696214,,2
3061,3254,Directed,692864,,1
3029,3254,Directed,691807,,2
2969,3254,Directed,687891,,2
2939,3254,Directed,686603,,2
2917,3254,Directed,685973,,1
2882,3254,Directed,684784,,1
2749,3254,Directed,679406,,1
3754,5903,Directed,713103,,2
3754,4927,Directed,713101,,1
3754,4816,Directed,713100,,1
3754,4545,Directed,713098,,1
3754,4536,Directed,713097,,1
3754,4384,Directed,713093,,2
3754,3781,Directed,713086,,1
4871,3754,Directed,736809,,1
4384,5992,Directed,728584,,2
4384,5906,Directed,728582,,1
4384,5903,Directed,728581,,5
4384,5863,Directed,728580,,2
4384,5385,Directed,728578,,1
4384,5047,Directed,728571,,1
4384,5008,Directed,728570,,2
4384,4927,Directed,728567,,1
4384,4915,Directed,728566,,3
4384,4816,Directed,728563,,1
4384,4714,Directed,728559,,2
4384,4693,Directed,728558,,1
4384,4570,Directed,728552,,2
4384,4553,Directed,728551,,1
4384,4549,Directed,728550,,1
4384,4545,Directed,728549,,1
4384,4542,Directed,728548,,2
4384,4536,Directed,728547,,1
4384,4506,Directed,728544,,6
4384,4395,Directed,728541,,1
4384,4067,Directed,728540,,1
5141,4384,Directed,740056,,1
4915,4384,Directed,737333,,1
4878,4384,Directed,736918,,1
4871,4384,Directed,736812,,1
4714,4384,Directed,734206,,1
4636,4384,Directed,733362,,1
4570,4384,Directed,732367,,1
4549,4384,Directed,732104,,1
4545,4384,Directed,732005,,1
4536,4384,Directed,731879,,1
4419,4384,Directed,729376,,1
4380,4384,Directed,728290,,1
4379,4384,Directed,728283,,1
4352,4384,Directed,727991,,6
4266,4384,Directed,726293,,1
4067,4384,Directed,721368,,10
3865,4384,Directed,715589,,1
3781,4384,Directed,713433,,1
3759,4384,Directed,713148,,2
3738,4384,Directed,712620,,1
3609,4384,Directed,709996,,1
3518,4384,Directed,707959,,1
3468,4384,Directed,706707,,1
3465,4384,Directed,706657,,1
3237,4384,Directed,699486,,1
3107,4384,Directed,694654,,1
2789,4384,Directed,680996,,1
2335,4384,Directed,665120,,1
4545,5906,Directed,732012,,1
4545,4965,Directed,732011,,1
4545,4816,Directed,732010,,2
4545,4553,Directed,732006,,1
4871,4545,Directed,736814,,1
4865,4545,Directed,736757,,1
4395,4545,Directed,728949,,1
3951,4545,Directed,718125,,1
3781,4545,Directed,713438,,2
2966,4545,Directed,687801,,1
4816,5906,Directed,736058,,1
4816,4965,Directed,736056,,1
4816,4623,Directed,736052,,1
4816,3745,Directed,736047,,1
4871,4816,Directed,736816,,1
3951,4816,Directed,718127,,1
3781,4816,Directed,713445,,1
2966,4816,Directed,687807,,1
3326,4772,Directed,702875,,1
3326,3837,Directed,702874,,1
4631,3326,Directed,733328,,1
4594,3326,Directed,732854,,1
5407,5671,Directed,745128,,1
5406,5671,Directed,745106,,2
5323,5671,Directed,743666,,1
345,5189,Directed,593149,,1
345,5013,Directed,593147,,2
345,3807,Directed,593143,,1
5015,345,Directed,738727,,1
3807,5189,Directed,714186,,1
3807,5080,Directed,714184,,1
3807,5013,Directed,714183,,1
3807,4276,Directed,714178,,1
5036,3807,Directed,738822,,1
5015,3807,Directed,738728,,1
3848,5911,Directed,715305,,1
3848,4814,Directed,715298,,1
3848,4511,Directed,715297,,1
3848,4349,Directed,715296,,1
3848,4055,Directed,715294,,1
3848,3900,Directed,715293,,1
4133,3848,Directed,723133,,1
3600,3848,Directed,709911,,1
2955,3848,Directed,686832,,1
2666,3848,Directed,675543,,1
2631,3848,Directed,674214,,1
5013,5189,Directed,738711,,1
5015,5013,Directed,738732,,1
5015,5189,Directed,738734,,1
4189,5189,Directed,724217,,1
3917,5189,Directed,717350,,1
3242,5189,Directed,699647,,1
2198,4731,Directed,659727,,2
2198,4391,Directed,659721,,1
2198,4236,Directed,659716,,1
2198,4084,Directed,659710,,1
2198,3880,Directed,659704,,2
3880,5120,Directed,716355,,1
3880,5094,Directed,716352,,2
3880,5089,Directed,716351,,1
3880,5012,Directed,716349,,1
3880,4918,Directed,716340,,2
3880,4843,Directed,716332,,1
3880,4731,Directed,716329,,3
3880,4554,Directed,716323,,1
3880,4496,Directed,716321,,2
3880,4391,Directed,716316,,1
3880,4327,Directed,716313,,1
3880,4252,Directed,716307,,1
3880,4250,Directed,716306,,1
3880,4236,Directed,716305,,1
3880,4092,Directed,716298,,1
3880,4084,Directed,716297,,1
3880,4064,Directed,716296,,1
3880,4045,Directed,716295,,1
3880,4027,Directed,716294,,3
3880,4020,Directed,716292,,1
3880,4019,Directed,716291,,3
3880,3920,Directed,716287,,2
4832,3880,Directed,736269,,1
3793,3880,Directed,713809,,4
3760,3880,Directed,713169,,1
3744,3880,Directed,712923,,1
2253,3880,Directed,662528,,1
1581,3880,Directed,633214,,1
4084,4731,Directed,721740,,1
4084,4391,Directed,721735,,1
4084,4236,Directed,721730,,1
4236,4731,Directed,725326,,1
4236,4391,Directed,725321,,1
4391,4731,Directed,728857,,1
4731,5162,Directed,734920,,1
4731,5120,Directed,734918,,1
4731,5028,Directed,734914,,1
4731,5012,Directed,734913,,1
4731,4918,Directed,734904,,2
4554,4731,Directed,732164,,1
4540,4731,Directed,731920,,1
4496,4731,Directed,731127,,2
4327,4731,Directed,727556,,1
4092,4731,Directed,721840,,1
4045,4731,Directed,720612,,1
4037,4731,Directed,720486,,1
4027,4731,Directed,720332,,1
4020,4731,Directed,720064,,1
4019,4731,Directed,720017,,1
3920,4731,Directed,717410,,2
3804,4731,Directed,714150,,1
3793,4731,Directed,713844,,2
2253,4731,Directed,662553,,1
1581,4731,Directed,633243,,1
3759,5992,Directed,713166,,1
3759,5906,Directed,713164,,1
3759,5528,Directed,713163,,1
3759,5047,Directed,713159,,1
3759,4714,Directed,713153,,1
3759,4549,Directed,713150,,1
3759,4352,Directed,713147,,1
3759,4272,Directed,713146,,1
3759,4252,Directed,713145,,1
3759,4085,Directed,713143,,1
3759,4015,Directed,713140,,1
4636,3759,Directed,733359,,1
4563,3759,Directed,732322,,1
4552,3759,Directed,732152,,1
3738,3759,Directed,712614,,1
3272,3759,Directed,700738,,1
2891,3759,Directed,685197,,2
2882,3759,Directed,684798,,1
4015,5911,Directed,719860,,1
4015,5528,Directed,719859,,1
4015,5047,Directed,719857,,1
4015,4549,Directed,719854,,1
4015,4272,Directed,719853,,1
4015,4252,Directed,719852,,1
4015,4085,Directed,719850,,1
4552,4015,Directed,732154,,1
3968,4015,Directed,718343,,1
3832,4015,Directed,714537,,1
3689,4015,Directed,711522,,1
3288,4015,Directed,701140,,1
3217,4015,Directed,699100,,1
2794,4015,Directed,681088,,1
1918,4015,Directed,647456,,1
4085,5528,Directed,721770,,1
4085,5047,Directed,721769,,1
4085,4549,Directed,721766,,1
4085,4272,Directed,721764,,1
4085,4252,Directed,721763,,1
4552,4085,Directed,732155,,1
4252,5528,Directed,725755,,1
4252,5094,Directed,725754,,1
4252,5047,Directed,725753,,1
4252,4549,Directed,725749,,1
4252,4496,Directed,725747,,1
4252,4272,Directed,725744,,1
4252,4250,Directed,725743,,1
4552,4252,Directed,732157,,1
4250,4252,Directed,725680,,1
