id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label
5277,0,12,2,12,0.27107974064868573,0.0016844432971021284,https://openalex.org/W2596585932
5285,0,7,0,5,0.251199235955443,0.0006530802441348111,https://openalex.org/W1986792312
4823,0,7,0,9,0.2566508938358605,0.0010705483503414082,https://openalex.org/W2209934187
5123,0,7,0,5,0.2471598626282914,0.00044281476887966456,https://openalex.org/W2754606344
4468,0,7,0,4,0.22881431592555343,0.00019725588094220741,https://openalex.org/W2339714300
372,0,1,2,4,0.25707173156292795,0.0006086536945595255,https://openalex.org/W1507476591
3301,0,9,2,43,0.2986879380660115,0.012834782614022114,https://openalex.org/W1974527622
3071,0,9,2,13,0.2709726474178122,0.004670626389358946,https://openalex.org/W2079864636
4907,0,14,2,11,0.2636680654562826,0.0009697276263173432,https://openalex.org/W2040453941
4864,0,14,2,6,0.26459620552660323,0.0009722003731709447,https://openalex.org/W2619646335
4682,0,14,2,14,0.24940666834283431,0.0004918886566380943,https://openalex.org/W1983256001
3849,0,7,0,8,0.2679294975688817,0.0008838066009997295,https://openalex.org/W2027555559
5257,0,7,0,7,0.2777061647963306,0.001785452521050427,https://openalex.org/W2117949582
225,0,14,2,11,0.2733075713607958,0.0014710985391146385,https://openalex.org/W2793405788
3076,0,14,2,8,0.2364253569826661,0.00015761883120369192,https://openalex.org/W2340594102
5254,0,30,2,14,0.30432012146917514,0.011806957512578776,https://openalex.org/W2567031109
2796,0,14,2,5,0.2352798263532586,0.00037407811419959343,https://openalex.org/W2040881740
3115,0,30,2,31,0.2906046028074726,0.0136956544633018,https://openalex.org/W1684892332
5273,0,30,2,9,0.2597858209549615,0.002954367602404181,https://openalex.org/W2768544683
5531,0,30,2,25,0.2746481861059461,0.008340788109310061,https://openalex.org/W2024293644
5282,0,30,2,14,0.2881628038131865,0.010229024569038223,https://openalex.org/W2076011851
5545,0,30,2,9,0.2611085467623458,0.003779555170592311,https://openalex.org/W2528539068
5471,0,30,2,11,0.2649667347631801,0.004060445800868936,https://openalex.org/W2571389238
5707,0,30,2,4,0.2450516305024427,0.0012344110150855488,https://openalex.org/W2767233439
71,0,14,2,1,0.1801147582540849,1.259877051114524e-06,https://openalex.org/W2160189386
5360,0,9,2,3,0.22212670971990028,9.310534102394916e-05,https://openalex.org/W2076199148
233,0,14,2,1,0.17390410135995615,2.1541877025391904e-06,https://openalex.org/W2801856163
3697,0,14,2,3,0.21077038143238447,7.394302891895956e-05,https://openalex.org/W2053552823
3275,0,14,2,5,0.24941800500957714,0.0003792230527022702,https://openalex.org/W1978284249
679,0,1,2,1,0.16982439758010268,4.554622977820044e-07,https://openalex.org/W2785832542
242,0,14,2,1,0.2164318270110321,6.833715059902714e-05,https://openalex.org/W2900963630
2744,0,14,2,8,0.23786016343190847,0.00033567781533108074,https://openalex.org/W2083368655
1071,0,1,1,7,0.2356435673885896,0.00031588191563254554,https://openalex.org/W2223021620
5584,0,9,2,10,0.23838718004217122,0.000586217272266417,https://openalex.org/W2026667298
3834,0,10,0,11,0.2640995384420608,0.0010312099680246812,https://openalex.org/W2001600242
5096,0,30,3,15,0.2558849146712692,0.002238648274997011,https://openalex.org/W1970899884
4109,0,7,0,10,0.2441575202549923,0.0004271544531359545,https://openalex.org/W1971625691
4624,0,9,2,33,0.2731579107034397,0.0038752798310573446,https://openalex.org/W2345862122
4296,0,12,0,22,0.2699860317954486,0.0016622530289030042,https://openalex.org/W2584178714
5050,0,10,0,17,0.26796875080386273,0.0013586690100983504,https://openalex.org/W2553470624
5002,0,7,0,18,0.2577842765296766,0.0009817092666298567,https://openalex.org/W2106925353
4023,0,7,0,11,0.24420098398801499,0.00036700914769948937,https://openalex.org/W2021827357
5534,0,7,0,7,0.2563750927538521,0.0007020605689926071,https://openalex.org/W2326675366
4967,0,7,0,6,0.2412802792283307,0.0002625296992896225,https://openalex.org/W2296209964
4307,0,7,0,3,0.2521573507748126,0.0005907754360568992,https://openalex.org/W2310658620
3220,0,7,30,3,0.23251816221919136,0.00015524200407315502,https://openalex.org/W2080034088
4779,0,10,0,11,0.271845237067659,0.0017832165172023287,https://openalex.org/W2565808472
